,killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
5854,S1897,KID1978,42.0,397677.0,277570.5,ERANGEL,2U4GBNA0Ymn4I819TCOZUmrkpodZU34WCjWNhi7ynOl4mSWUtxFC8Gi1FEtUufT-,137.0,Pongbiaomian,45.0,397637.6,278095.5
6752,Bluezone,,,,,ERANGEL,2U4GBNA0YmkO4k9nFC5ZMd_WV4qDWvnz6FLVFJ_qoN5ss38_nDM_HWzEWa3-Hkvg,1658.0,Nigeru_Faegotis,4.0,632761.4,385498.5
1305,M16A4,Chrispaul37,16.0,514744.0,502756.6,ERANGEL,2U4GBNA0YmnMiL8FxzK-xRalmDs8__VvvNzmntjlIzBi0DttiOYQ5ltAx4LN3Q0q,1052.0,ndxwwsnd,39.0,513858.9,503516.9
5573,Down and Out,Hugezuiku97,3.0,275727.3,311209.9,ERANGEL,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,1545.0,DALEI0,7.0,277869.1,314649.1
1836,Down and Out,DouYuTV_Chensir,10.0,205996.2,287585.0,ERANGEL,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,199.0,X420XNOSCOPE360X,26.0,205749.5,288046.3
5396,AKM,Birdman113,10.0,429606.1,155086.5,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,787.0,liaojunjun666,38.0,428376.7,155659.4
1691,UMP9,RedDragon204,12.0,464038.1,650827.1,ERANGEL,2U4GBNA0YmnZ4vJC-aEUY9riuYVJgtIdnp017vKbMe8pVLHPO6SzRFJO7xtISNWh,203.0,BongMa,24.0,464127.1,649794.7
1472,SCAR-L,soulgraud,3.0,194210.9,397149.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1424.0,Jensonteng,7.0,194706.4,396032.5
3057,M416,BBB-Dread,13.0,610810.4,376850.2,ERANGEL,2U4GBNA0YmmZQ2J9Yb52vKPLwbhBwawIljBpPRhTi_79yTam0v7xmhrScrvgk6Jz,520.0,toloveql,27.0,608420.4,371829.2
3999,M416,Zhang_0416,4.0,326709.8,526587.7,ERANGEL,2U4GBNA0YmnnTkwTvduuDTvxNFqqQQfOkAdwyDSBGA2B0OZqDWkOL5hIt84vmDgN,1576.0,wwb0626,9.0,326835.3,527107.7
3526,Bluezone,,,,,ERANGEL,2U4GBNA0YmmyNWABCuuEotdFnf2pYAu3C5f-JJ9Qv-UyQVaC43ykt3LYzYU6W2Et,1397.0,Sharon-jun,63.0,0.0,0.0
4242,M416,LareinaGoddess,9.0,422114.7,324805.5,ERANGEL,2U4GBNA0Ymllc_6Eh-c0jqGSW3HCKj_KixPEGv3zEg-XsZyUhbwtCWd6i-fPN7ag,252.0,KrUmdUs,25.0,422237.4,325518.3
3306,M416,mengyangege,26.0,442781.6,420164.2,ERANGEL,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,968.0,TheRayGun,32.0,452959.1,425834.3
5342,Falling,,,,,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,597.0,JohnG1429,47.0,476855.0,292110.3
1509,S12K,uknowhu,20.0,212122.5,291861.0,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,175.0,Long_Huan,28.0,211762.8,291748.1
4886,Down and Out,MVPDongBaTUA,7.0,346441.8,388324.3,ERANGEL,2U4GBNA0YmlB0q86A8fUl8JfLjpaTo2OMObs4sDXSwl_z8yF6lNkr8gfwHqYnJQJ,926.0,IdiotMegaNoob,11.0,342255.5,377929.7
5802,M16A4,T-bagggg,2.0,590373.5,227346.1,ERANGEL,2U4GBNA0Ymn4I819TCOZUmrkpodZU34WCjWNhi7ynOl4mSWUtxFC8Gi1FEtUufT-,1704.0,zHOuHyan9,6.0,590031.9,221260.2
2025,Down and Out,Khairi-Wang,6.0,497659.7,496463.8,MIRAMAR,2U4GBNA0YmmGH1I8WFVMw7sv8wSx0Ln8CnZ74JHPXcRUu4y8429D-2bOMw41cYZ5,763.0,S-Rank,12.0,497005.3,498494.2
2249,Tommy Gun,Bacon_Nation,48.0,527582.9,626715.1,ERANGEL,2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,128.0,qiandengge,82.0,528235.1,626649.3
6309,SKS,Tang3321,2.0,375619.3,496306.8,MIRAMAR,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,1207.0,pauyol,20.0,400190.1,510176.8
2438,M16A4,Nekoberto,9.0,333315.8,437753.6,ERANGEL,2U4GBNA0YmlJIox1N8PDEThbIPyVEba0Ywk6cuKmN66lbkfGJorIBmPhthkJwbX0,600.0,huaying5464564,31.0,0.0,0.0
1167,SKS,KSuWis2,5.0,502031.7,655752.2,ERANGEL,2U4GBNA0YmnmvI29GR080nJ5U4oZyrJ2kJqz7BeQrwDdx68BbncOZ_5DnysRn2Ca,753.0,conglulu,12.0,508998.7,664287.5
630,Down and Out,RadiationPanda,2.0,557529.4,564925.6,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,964.0,cy5kill,13.0,548561.4,563384.3
1094,M416,Toronto_Edision,1.0,319130.5,509496.2,ERANGEL,2U4GBNA0YmnmvI29GR080nJ5U4oZyrJ2kJqz7BeQrwDdx68BbncOZ_5DnysRn2Ca,1767.0,ImSakamoto,2.0,321437.3,512725.9
1325,M16A4,Yuray-M,13.0,394847.3,452911.2,ERANGEL,2U4GBNA0YmnMiL8FxzK-xRalmDs8__VvvNzmntjlIzBi0DttiOYQ5ltAx4LN3Q0q,1076.0,YC-TATA,37.0,396129.5,454594.9
6559,M16A4,JoeTheMachine,27.0,455946.0,654192.9,ERANGEL,2U4GBNA0YmklPmDKT1cDXoaHMN1y1wAsoa0LpWJvq0ECYyIqfcku0GqbF9TXMaiX,436.0,Balazin,30.0,456589.8,654872.0
1896,Punch,Astraea_II,7.0,465709.2,442262.5,ERANGEL,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,689.0,CHIAN-niba,8.0,465785.2,442237.2
1529,SCAR-L,Azmund,3.0,617626.9,297550.2,ERANGEL,2U4GBNA0YmloUGIumcTO14gr8rgZVexJO_xpcOj0xMlmhrLlJjOYL4g75Nlf53Hw,162.0,IAMTODD,45.0,617279.6,301432.5
631,Mini 14,666HSP,28.0,554215.2,362629.7,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,350.0,Fc-zurich,31.0,553933.4,362594.2
3208,Micro UZI,HannyH,12.0,596232.8,479312.2,ERANGEL,2U4GBNA0YmlsmhWI_uk1n90_H682IZo6muWLdaUTCs05xIT-j7x0Uqea8n6G4q4i,402.0,Tarbox,18.0,597259.1,479986.8
6961,Down and Out,XIBANYAXIANBING,5.0,433744.3,287093.5,MIRAMAR,2U4GBNA0Ymk1Jt6GjNIWPblco_2J6IKXz_yq5seSwKYZDaeFd2S90A1rG-cBWFKe,272.0,MisTrandy,18.0,433574.6,288472.4
2585,UMP9,MikeHuntss,5.0,354015.5,325292.6,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,383.0,ChnkKhalifa,31.0,353297.1,324435.2
6207,S12K,Tmrchiji,25.0,445690.1,623480.7,ERANGEL,2U4GBNA0YmntHJbpR3CshqtajmRviC8mCyG3zjNmHkCoj8Gq9G5N1mq-HtxoXvfr,173.0,Rhythm3111,76.0,445696.9,623760.9
678,M16A4,chijilaoban,11.0,678802.7,335052.3,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1308.0,afterwedie,14.0,674821.1,335002.4
6364,Down and Out,Bosy520,2.0,644349.7,375931.2,ERANGEL,2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,1732.0,VAL_AN,3.0,649699.1,372604.3
7032,M24,rmj85200,2.0,269927.3,449227.2,ERANGEL,2U4GBNA0YmmQsSP1cTICzA0HPeUIJlRdrmobjO1AV79onDKgabuqQZtHBj57WbX7,1888.0,BrockSolid,3.0,266698.8,443512.3
1872,Micro UZI,Besideoldwang,21.0,368367.8,407654.8,ERANGEL,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,353.0,Sky_GodLike,,368302.5,407441.2
134,Down and Out,651651646,1.0,435051.1,277987.2,MIRAMAR,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,392.0,ZETOUMAN,16.0,382624.2,294759.2
5992,Bluezone,,,,,ERANGEL,2U4GBNA0YmkjIvgdQAAyeZk0ZnYEpNtpJODztcsiH83QHqhfGTN1jSPP1lzCb4Jv,798.0,yangluodajiba,12.0,0.0,0.0
4008,M16A4,nbl66,34.0,163762.7,288025.1,ERANGEL,2U4GBNA0YmnnTkwTvduuDTvxNFqqQQfOkAdwyDSBGA2B0OZqDWkOL5hIt84vmDgN,434.0,Icey-love,36.0,163672.6,288312.2
4926,SCAR-L,dhajkhfjhklajdio,23.0,433984.1,626592.6,ERANGEL,2U4GBNA0YmlB0q86A8fUl8JfLjpaTo2OMObs4sDXSwl_z8yF6lNkr8gfwHqYnJQJ,200.0,TheGol,14.0,437160.1,636681.9
4505,Kar98k,Plverson,6.0,297804.0,464840.2,MIRAMAR,2U4GBNA0Ymmc9iQSXPdXmsArOhTIR61JwcNH4n6Z2nEAsPYw5VWoAVcAEkqWJV2_,1102.0,Ssparrow-J,25.0,299082.3,451722.9
5606,M416,tree-bee,3.0,364152.9,416894.3,ERANGEL,2U4GBNA0YmnIkC2agUfbPkAgjSdKzB4peHEfhtUOmLKAc8G9lzMoBMtZ33Q5p9ll,244.0,DarkingC,27.0,364159.1,417122.5
3952,Down and Out,bianhao8527,10.0,362441.8,519302.5,ERANGEL,2U4GBNA0YmnnTkwTvduuDTvxNFqqQQfOkAdwyDSBGA2B0OZqDWkOL5hIt84vmDgN,1489.0,SuperFlyGragon,13.0,359871.0,524443.6
4250,M16A4,DidYouHearAndrew,27.0,420991.6,324828.7,ERANGEL,2U4GBNA0Ymllc_6Eh-c0jqGSW3HCKj_KixPEGv3zEg-XsZyUhbwtCWd6i-fPN7ag,160.0,ImTheOneTI,25.0,420740.6,324926.4
5634,M416,Alex1Xiaoyang,24.0,448769.1,618211.2,ERANGEL,2U4GBNA0YmnIkC2agUfbPkAgjSdKzB4peHEfhtUOmLKAc8G9lzMoBMtZ33Q5p9ll,185.0,woerzizhaoyu,11.0,448242.3,620205.6
5059,Down and Out,HighPingWarrior-,1.0,462843.9,434216.7,MIRAMAR,2U4GBNA0YmnU2RHKXlhPQO71mPuk11VrC-gSWzsu-m9L5fsK__Ju6p3_SDIwWRHK,1240.0,BaoJiaYao,12.0,463589.7,435851.5
1773,Bluezone,,,,,ERANGEL,2U4GBNA0YmkAe0g5_7ZyvVWZ4D_2Tmvl41s103OU7KHR-uOozlEs7lUSiNOVk9qD,2177.0,TeaeggBob,3.0,630034.3,606210.1
4802,S12K,TXDBB,3.0,162746.3,291325.5,ERANGEL,2U4GBNA0YmnNaxE1IF0R8b5H-SePLyeMyyIrtEPySH7IYKSofTRFs441FMT93y3K,436.0,Ma-look,31.0,163258.3,291705.0
3925,Punch,13515636,23.0,641436.2,427396.4,ERANGEL,2U4GBNA0YmnnTkwTvduuDTvxNFqqQQfOkAdwyDSBGA2B0OZqDWkOL5hIt84vmDgN,187.0,Ghostoast,48.0,641296.1,427457.3
4504,SCAR-L,LiuMang5,55.0,511603.5,428220.6,MIRAMAR,2U4GBNA0Ymmc9iQSXPdXmsArOhTIR61JwcNH4n6Z2nEAsPYw5VWoAVcAEkqWJV2_,141.0,madwings13,77.0,509615.3,426794.9
2384,AKM,Manuxaos,9.0,237194.9,208314.0,ERANGEL,2U4GBNA0YmlJIox1N8PDEThbIPyVEba0Ywk6cuKmN66lbkfGJorIBmPhthkJwbX0,1518.0,MarcelLaTruite,10.0,232768.2,207559.1
2262,Punch,TIANBINGB,52.0,197707.2,176419.0,ERANGEL,2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,369.0,meesterjefe,97.0,0.0,0.0
880,AKM,ShuLanHou,3.0,581195.8,484102.8,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1660.0,LPL-buibuibui,8.0,582061.3,484529.7
6357,M416,anxiaoya,5.0,567941.4,456864.6,ERANGEL,2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,1052.0,ZhengQingHu,10.0,582586.1,458347.8
707,SCAR-L,ConnorDaWhiteBoy,1.0,666664.9,286999.7,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1492.0,AK-MuX,9.0,672164.1,296185.3
5071,Down and Out,Nicebiubiubiug,17.0,316013.2,348312.9,MIRAMAR,2U4GBNA0YmnU2RHKXlhPQO71mPuk11VrC-gSWzsu-m9L5fsK__Ju6p3_SDIwWRHK,447.0,DOUBLY_,28.0,314946.8,343685.1
5908,UMP9,wolffeypoo,44.0,215179.2,269132.2,ERANGEL,2U4GBNA0YmmB9L7Ft8k_V5zo5bx1lULaksuMig43hz2WiJI2Srn46w8mB0cNMeSJ,81.0,TurInG4,46.0,214910.7,271232.9
3092,Punch,cat_peng_fu_ren,20.0,455937.1,356849.2,ERANGEL,2U4GBNA0YmldsmcWI8PBcmvfdJUtUv9LuMt1MAUqG9aDvVtzvPIGelkR4_3xjGY3,791.0,Pig_Pig_Peng,20.0,455870.6,356909.7
3753,S1897,topaaaa1,37.0,558956.1,130989.6,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,179.0,AGO-V,18.0,556665.2,131435.4
1145,Mini 14,Toronto_Edision,1.0,440675.1,487924.3,ERANGEL,2U4GBNA0YmnmvI29GR080nJ5U4oZyrJ2kJqz7BeQrwDdx68BbncOZ_5DnysRn2Ca,905.0,LpeidonG,10.0,473957.7,454771.1
3328,SCAR-L,BronzeHanzo,6.0,384925.0,671965.8,ERANGEL,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,1586.0,Ibreedtacos,7.0,384931.6,672042.7
299,Down and Out,wry5173,7.0,411652.6,412654.3,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,853.0,PettyWut,12.0,405217.4,404613.0
5815,Falling,AnbaLibaboom,1.0,605813.8,156274.5,ERANGEL,2U4GBNA0Ymn4I819TCOZUmrkpodZU34WCjWNhi7ynOl4mSWUtxFC8Gi1FEtUufT-,1362.0,qsqr,,607763.3,156287.5
369,Bluezone,,,,,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,1490.0,ChouNiZaDi233,9.0,327086.9,382422.1
3024,M416,Kelvin-X,1.0,566377.1,80872.47,ERANGEL,2U4GBNA0YmmZQ2J9Yb52vKPLwbhBwawIljBpPRhTi_79yTam0v7xmhrScrvgk6Jz,1676.0,JQ520,,565563.5,78483.89
3599,Drown,,,,,ERANGEL,2U4GBNA0Ymn_5YOdbJcWM3qIjn0S_Z3W84sUWo36iLxk6As1P0O7BB5It8tPY8Ss,178.0,keaide98k,27.0,100611.4,206787.7
548,M16A4,onebadplayer,11.0,376174.8,117584.1,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,716.0,xiaojibabubian,50.0,375945.0,118043.5
4017,SCAR-L,muyiyang0,1.0,178760.9,303363.3,ERANGEL,2U4GBNA0YmnnTkwTvduuDTvxNFqqQQfOkAdwyDSBGA2B0OZqDWkOL5hIt84vmDgN,707.0,luoyiliya,36.0,171643.4,298978.4
5793,Down and Out,AnbaLibaboom,1.0,493006.8,179391.6,ERANGEL,2U4GBNA0Ymn4I819TCOZUmrkpodZU34WCjWNhi7ynOl4mSWUtxFC8Gi1FEtUufT-,891.0,EvilLion,22.0,494601.0,178807.6
5760,M416,110nimabi,25.0,276394.9,331023.9,MIRAMAR,2U4GBNA0Ymnp7WwAto9g2slLUaiBKUFaPfS2cP7mxfvB4zSMybPXSCofOEAgrxRI,1009.0,HUYA-CliCli,31.0,278229.2,333428.6
5915,AKM,TBE091,14.0,123011.9,119413.9,ERANGEL,2U4GBNA0YmmB9L7Ft8k_V5zo5bx1lULaksuMig43hz2WiJI2Srn46w8mB0cNMeSJ,335.0,LiangPi_lvliang,31.0,122787.1,118686.6
5090,SKS,qingzhong6666,11.0,175529.7,269195.7,MIRAMAR,2U4GBNA0YmnU2RHKXlhPQO71mPuk11VrC-gSWzsu-m9L5fsK__Ju6p3_SDIwWRHK,443.0,zlh_117,29.0,183992.9,267803.3
6830,Down and Out,CCTV-buye,3.0,498662.8,407035.8,ERANGEL,2U4GBNA0YmkO4k9nFC5ZMd_WV4qDWvnz6FLVFJ_qoN5ss38_nDM_HWzEWa3-Hkvg,1030.0,NanGeZhongXue,15.0,497561.4,414788.6
3831,Kar98k,C-de-ti-0315,1.0,244675.0,286273.2,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1129.0,GooNenemy,13.0,306038.3,251148.8
4061,M416,luolou,4.0,251213.0,251861.5,ERANGEL,2U4GBNA0YmnUX8tPU61HZRcRoGWE48u9_mAhu4VmmphV3S-xkb4HgExWgoOQMIH8,1472.0,zhihangLiu,7.0,254646.7,251217.5
2983,Down and Out,Thunderrrrr,32.0,431434.8,628670.4,ERANGEL,2U4GBNA0YmmZQ2J9Yb52vKPLwbhBwawIljBpPRhTi_79yTam0v7xmhrScrvgk6Jz,168.0,sanghyun0415,46.0,434660.6,636153.1
5713,M416,Double9z,13.0,372501.0,443030.9,MIRAMAR,2U4GBNA0Ymnp7WwAto9g2slLUaiBKUFaPfS2cP7mxfvB4zSMybPXSCofOEAgrxRI,857.0,supermankiiler,34.0,373743.3,441415.3
4364,AKM,dafeijipeng233,18.0,625098.7,381818.2,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,298.0,panqiuqiu007,20.0,626145.9,383449.9
55,Grenade,MeLeeXH,1.0,568047.1,288962.2,MIRAMAR,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,1944.0,LowGe,3.0,567814.8,294379.8
4019,SCAR-L,LinGeg123,24.0,205223.5,288341.4,ERANGEL,2U4GBNA0YmnUX8tPU61HZRcRoGWE48u9_mAhu4VmmphV3S-xkb4HgExWgoOQMIH8,130.0,Dropthehammr,40.0,206650.8,287227.3
2846,P92,Betts,80.0,422785.3,324194.8,ERANGEL,2U4GBNA0Ymk9oWjnPmYXWVwfOe3D-owgLcMqizYDazwhqu6tKBLK_OFrxSLqNWwI,90.0,DKAA7,83.0,422418.8,325213.9
1291,M416,G9Ge,1.0,232036.8,498132.4,ERANGEL,2U4GBNA0YmnMiL8FxzK-xRalmDs8__VvvNzmntjlIzBi0DttiOYQ5ltAx4LN3Q0q,1424.0,Caodalei,17.0,226641.6,494589.9
523,SCAR-L,xiaonange31,6.0,199194.3,282269.5,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,352.0,Liush1yaNG_,61.0,198171.1,282546.9
2241,M416,BestNick,3.0,444367.2,627672.4,ERANGEL,2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,616.0,Austiiiin77,35.0,446245.2,629531.9
1804,S686,pablo97,25.0,617726.7,619083.6,ERANGEL,2U4GBNA0YmkAe0g5_7ZyvVWZ4D_2Tmvl41s103OU7KHR-uOozlEs7lUSiNOVk9qD,176.0,Cupid-,20.0,617368.8,619081.2
4691,SCAR-L,zjj775329821,6.0,549154.6,253933.0,ERANGEL,2U4GBNA0Ymm0xKIivZQMUCPNnY06OPootjDdM0RtAL61KsDLeIIm8bS2hbaOZfZd,460.0,xuhaiqi11,22.0,548626.7,252095.5
3802,SCAR-L,Froaz,1.0,445115.6,627850.3,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,386.0,KISS5688,40.0,445087.3,624227.3
1687,Down and Out,NewTurtle,15.0,621821.1,602538.1,ERANGEL,2U4GBNA0YmnZ4vJC-aEUY9riuYVJgtIdnp017vKbMe8pVLHPO6SzRFJO7xtISNWh,333.0,LYYY888,23.0,622365.3,603382.1
10,Punch,NameLessisME,8.0,434351.8,278681.6,MIRAMAR,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,165.0,Haten-Gu,28.0,434383.5,278608.1
6178,S686,shamateshuaizi,44.0,277764.6,567591.6,ERANGEL,2U4GBNA0YmntHJbpR3CshqtajmRviC8mCyG3zjNmHkCoj8Gq9G5N1mq-HtxoXvfr,390.0,Haoxin-Gan,55.0,278096.6,567558.8
3942,M16A4,gansi110,3.0,304730.9,549045.1,ERANGEL,2U4GBNA0YmnnTkwTvduuDTvxNFqqQQfOkAdwyDSBGA2B0OZqDWkOL5hIt84vmDgN,1776.0,Zhang_0416,4.0,306441.2,551017.7
2795,AKM,Cameron_Cuck,4.0,569845.1,378942.8,ERANGEL,2U4GBNA0Ymk7iBtHUx6-_dZyjrvKVPMSmiZKzhovvtZ6clOi9vMdQGJIxPEv4HO6,96.0,appstret,28.0,569628.4,379220.6
1320,Bluezone,,,,,ERANGEL,2U4GBNA0YmnMiL8FxzK-xRalmDs8__VvvNzmntjlIzBi0DttiOYQ5ltAx4LN3Q0q,1884.0,Quziye,2.0,203577.9,503262.1
6383,SKS,FlameBirdy,1.0,442585.6,355636.2,ERANGEL,2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,890.0,Kiamasurf,21.0,439322.3,338503.8
3224,Micro UZI,PcPeasant,27.0,557740.6,131364.4,ERANGEL,2U4GBNA0YmlsmhWI_uk1n90_H682IZo6muWLdaUTCs05xIT-j7x0Uqea8n6G4q4i,132.0,DrewFrogs,25.0,557756.3,132821.3
2693,Bluezone,websterbro56,2.0,560114.4,341498.2,ERANGEL,2U4GBNA0Ymn4K68JYbLzcXh5S2aPoQe1oJzDsd_lyNUfRddt9kkCPLgme76kr_A9,1744.0,kromaks,5.0,571354.3,348194.5
3655,Win94,mwahhhh,22.0,343512.5,273611.6,MIRAMAR,2U4GBNA0Yml0XDizIVK4IxDWB75tIG-FBMzmyEP_fBUj1UAIBJN9VCG7X49NaJ0W,120.0,DaShredder,16.0,343217.5,273115.2
6193,M416,Tmrchiji,25.0,446804.6,629055.8,ERANGEL,2U4GBNA0YmntHJbpR3CshqtajmRviC8mCyG3zjNmHkCoj8Gq9G5N1mq-HtxoXvfr,104.0,telankesiHS,96.0,445012.3,624667.6
3390,M16A4,BOSS_zq,9.0,522598.8,484878.2,ERANGEL,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,377.0,smtaxi,61.0,521709.5,490007.9
5467,M16A4,Gentel666,42.0,439468.6,636261.1,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,209.0,Brayden_F,44.0,430911.2,628853.1
1601,SCAR-L,dabaoer,21.0,338043.4,433307.9,ERANGEL,2U4GBNA0YmloUGIumcTO14gr8rgZVexJO_xpcOj0xMlmhrLlJjOYL4g75Nlf53Hw,943.0,FourFires722,24.0,336612.6,428439.3
5944,Down and Out,ReleaseDaKracken,5.0,580527.6,598220.0,ERANGEL,2U4GBNA0YmmB9L7Ft8k_V5zo5bx1lULaksuMig43hz2WiJI2Srn46w8mB0cNMeSJ,1605.0,DuoDuo_757575,6.0,579589.5,598460.3
4034,M24,YanRuyu-,1.0,237444.5,218518.1,ERANGEL,2U4GBNA0YmnUX8tPU61HZRcRoGWE48u9_mAhu4VmmphV3S-xkb4HgExWgoOQMIH8,1396.0,cyh1997728,9.0,233984.0,201148.3
2108,M16A4,Xview,45.0,412915.6,467048.7,ERANGEL,2U4GBNA0YmkRFnEnlar5FbJrM9fzxmAkpXnhkbdlw89MM6k2sU8rq4IflvUQopVZ,626.0,Jw_Ray11,46.0,415311.6,468176.6
6426,Down and Out,Johnny1982,9.0,603750.9,358518.6,ERANGEL,2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,1309.0,NOWDIE,14.0,614795.5,368049.4
3359,Mini 14,BOSS_zq,9.0,532929.3,595679.5,ERANGEL,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,978.0,zTlaloc-,31.0,517327.2,598846.1
5446,Down and Out,Brayden_F,44.0,431165.0,628673.3,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,165.0,Saltytreedog,47.0,431154.8,628910.8
769,Hit by Car,KUAILEDEWO,4.0,310063.5,484046.9,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1282.0,Raphi_,27.0,310414.6,484182.3
6394,M16A4,AnYuanBABA,23.0,626039.1,377811.8,ERANGEL,2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,140.0,baby-3-,40.0,0.0,0.0
2456,AKM,TwitchingJay,9.0,540440.6,454066.6,ERANGEL,2U4GBNA0Yml5t9opndGwDeKjNoARfVrCVQIWxSji9WqktJfXvvA7eZryQpYWuuxM,850.0,Barron_Trump,17.0,540915.3,454731.7
1131,M416,CrispyDaddy,23.0,421747.6,324195.1,ERANGEL,2U4GBNA0YmnmvI29GR080nJ5U4oZyrJ2kJqz7BeQrwDdx68BbncOZ_5DnysRn2Ca,98.0,this-is-my-ign,24.0,0.0,0.0
